"Rank","Name","Platform","Year","Genre","Publisher","NA_Sales","EU_Sales","JP_Sales","Other_Sales","Global_Sales"
1411,"Gardening Mama","DS","2009","Puzzle","505 Games",0.8,0.43,0.01,0.13,1.38
1420,"Sonic Colors","DS","2010","Platform","Sega",0.74,0.5,0.01,0.13,1.37
1426,"Crash Bandicoot 2: N-Tranced","GBA","2003","Platform","Vivendi Games",0.63,0.66,0,0.07,1.36
1432,"Yoshi's New Island","3DS","2014","Platform","Nintendo",0.47,0.51,0.28,0.09,1.36
1440,"FIFA Soccer 09","PSP","2008","Sports","Electronic Arts",0.23,0.73,0.02,0.37,1.35
1441,"Namco Museum DS","DS","2007","Misc","Atari",1.18,0.01,0.06,0.09,1.35
1442,"FIFA Soccer 08","PSP","2007","Sports","Electronic Arts",0.2,0.76,0,0.39,1.35
1443,"Grand Theft Auto: Chinatown Wars","DS","2009","Action","Take-Two Interactive",0.59,0.57,0.05,0.14,1.35
1451,"Monster Hunter Freedom","PSP","2005","Role-Playing","Capcom",0.24,0.04,1.03,0.04,1.35
1458,"Mario & Luigi: Partners in Time","DS","2005","Role-Playing","Nintendo",0.77,0.07,0.43,0.08,1.34
1473,"Spider-Man: The Movie","GBA","2002","Action","Activision",0.92,0.35,0.01,0.05,1.33
1475,"Tony Hawk's Pro Skater","GB","2000","Sports","Activision",0.9,0.38,0.01,0.05,1.33
1476,"The Sims: Bustin' Out","GBA","2003","Simulation","Electronic Arts",0.93,0.35,0,0.06,1.33
1482,"Petz Wild Animals: Dolphinz","DS","2007","Simulation","Ubisoft",0.71,0.48,0,0.13,1.33
1483,"Pokemon Ranger: Guardian Signs","DS","2010","Role-Playing","Nintendo",0.51,0.17,0.58,0.06,1.33
1485,"Need for Speed Underground Rivals","PSP","2005","Racing","Electronic Arts",0.69,0.38,0.02,0.24,1.32
1495,"Mega Man Battle Network 4: Red Sun / Blue Moon","GBA","2003","Role-Playing","Capcom",0.31,0.04,0.96,0.01,1.32
1498,"Cars 2","DS","2011","Racing","Disney Interactive Studios",0.72,0.44,0.04,0.12,1.32
1500,"LEGO Batman: The Videogame","PSP","N/A","Action","Warner Bros. Interactive Entertainment",0.57,0.46,0,0.28,1.32
1509,"LEGO Battles","DS","2009","Strategy","Warner Bros. Interactive Entertainment",0.81,0.38,0,0.12,1.31
1516,"Yu-Gi-Oh! The Sacred Cards","GBA","2002","Role-Playing","Konami Digital Entertainment",0.94,0.35,0,0.02,1.3
1529,"Mega Man Battle Network 3 Blue / White Version","GBA","2002","Role-Playing","Capcom",0.39,0.02,0.85,0.03,1.29
1534,"Pirates of the Caribbean: The Curse of the Black Pearl","GBA","2003","Platform","TDK Mediactive",0.93,0.34,0,0.02,1.29
1537,"Mystery Case Files: MillionHeir","DS","2008","Adventure","Nintendo",0.76,0.4,0,0.12,1.29
1542,"Imagine: Wedding Designer","DS","2008","Simulation","Ubisoft",0.55,0.59,0,0.14,1.28
1544,"Yakuman","GB","1989","Misc","Nintendo",0,0,1.28,0,1.28
1550,"Kid Icarus: Uprising","3DS","2012","Action","Nintendo",0.48,0.35,0.36,0.07,1.28
1557,"Pokemon Mystery Dungeon: Gates to Infinity","3DS","2012","Role-Playing","Nintendo",0.44,0.3,0.47,0.06,1.27
1570,"Yokai Watch 3","3DS","2016","Action","Level 5",0,0,1.27,0,1.27
1571,"Kung Fu Panda","DS","2008","Action","Activision",0.56,0.57,0,0.14,1.26
1572,"Tamagotchi Connection: Corner Shop","DS","2005","Simulation","Atari",0.1,0.02,1.12,0.01,1.26
1575,"Final Fantasy IV","DS","2007","Simulation","Square Enix",0.54,0.05,0.62,0.05,1.26
1580,"Ratatouille","DS","2007","Action","THQ",0.5,0.62,0,0.14,1.26
1601,"Transformers: Autobots / Decepticons","DS","2007","Action","Activision",1.12,0.03,0,0.09,1.24
1603,"Diddy Kong Racing DS","DS","2007","Racing","Nintendo",1.1,0.04,0,0.1,1.24
1605,"Assassin's Creed: Bloodlines","PSP","2009","Action","Ubisoft",0.43,0.48,0.05,0.28,1.24
1610,"Tetris 2 (All region sales)","GB","1992","Puzzle","Nintendo",0.56,0.22,0.43,0.03,1.24
1622,"Kirby Tilt 'n' Tumble","GB","2000","Puzzle","Nintendo",0.29,0.17,0.75,0.02,1.23
1623,"SpongeBob SquarePants: Battle for Bikini Bottom","GBA","2003","Platform","THQ",0.88,0.33,0,0.02,1.23
1626,"Donkey Kong Country 2","GBA","2004","Platform","Nintendo",0.79,0.27,0.12,0.04,1.23
1628,"WarioWare, Inc.: Mega MicroGame$","GBA","2003","Puzzle","Nintendo",0.4,0.11,0.7,0.02,1.23
1629,"Star Wars: Battlefront II","PSP","2005","Shooter","LucasArts",1.05,0.06,0.01,0.11,1.23
1638,"Game & Watch Gallery 2","GB","1997","Misc","Nintendo",0.76,0.3,0.12,0.04,1.22
1639,"Game & Watch Gallery 3","GB","1999","Misc","Nintendo",0.79,0.31,0.08,0.04,1.22
1643,"Cars","PSP","2006","Racing","THQ",0.72,0.29,0,0.21,1.22
1646,"Golden Sun: The Lost Age","GBA","2002","Role-Playing","Nintendo",0.61,0.27,0.27,0.07,1.22
1652,"Super Street Fighter IV: 3D Edition","3DS","2011","Fighting","Capcom",0.55,0.44,0.14,0.09,1.22
1656,"FIFA Soccer 11","PSP","2010","Sports","Electronic Arts",0.13,0.7,0.01,0.37,1.21
1658,"LEGO Indiana Jones 2: The Adventure Continues","DS","2009","Action","Activision",0.66,0.43,0,0.12,1.21
1664,"Shrek / Shrek 2 2-in-1 Gameboy Advance Video","GBA","2007","Misc","N/A",0.87,0.32,0,0.02,1.21
1666,"FIFA Soccer 07","PSP","2006","Sports","Electronic Arts",0.24,0.65,0,0.32,1.21
1667,"World Soccer Winning Eleven 9 (JP & Others sales)","PSP","2005","Sports","Konami Digital Entertainment",0.01,0.88,0.31,0,1.2
1680,"SolarStriker","GB","1989","Shooter","Nintendo",0.4,0.39,0.36,0.04,1.2
1683,"Mario vs. Donkey Kong 2: March of the Minis","DS","2006","Puzzle","Nintendo",0.74,0.03,0.36,0.07,1.2
1687,"Metal Gear Solid: Portable Ops","PSP","2006","Action","Konami Digital Entertainment",0.38,0.35,0.38,0.09,1.19
1690,"WWE SmackDown vs Raw 2008","PSP","2007","Fighting","THQ",0.45,0.47,0,0.28,1.19
1691,"The Simpsons: Road Rage","GBA","2003","Racing","THQ",0.86,0.32,0,0.02,1.19
1693,"SpongeBob SquarePants: Revenge of the Flying Dutchman","GBA","2002","Platform","THQ",0.92,0.23,0,0.04,1.19
1694,"Mario & Sonic at the London 2012 Olympic Games","3DS","2012","Sports","Sega",0.18,0.64,0.27,0.1,1.19
1702,"Final Fantasy I & II: Dawn of Souls","GBA","2004","Role-Playing","Nintendo",0.64,0.24,0.29,0.02,1.19
1704,"Pokemon Super Mystery Dungeon","3DS","2015","Role-Playing","Nintendo",0.46,0.31,0.33,0.08,1.19
1709,"LEGO Indiana Jones: The Original Adventures","PSP","2008","Action","LucasArts",0.4,0.49,0,0.29,1.18
1712,"Mario Tennis","GB","2000","Sports","Nintendo",0.5,0.18,0.44,0.06,1.18
1713,"Tony Hawk's Pro Skater 2","GBA","2001","Sports","Activision",0.85,0.31,0,0.02,1.18
1716,"Plants vs. Zombies","DS","2011","Strategy","Mastertronic",0.95,0.15,0,0.08,1.18
1726,"Sonic Rush Adventure","DS","2007","Platform","Sega",0.54,0.49,0.01,0.12,1.17
1740,"Mario vs. Donkey Kong","GBA","2004","Puzzle","Nintendo",0.68,0.25,0.21,0.02,1.17
1744,"Need for Speed: Most Wanted","PSV","2012","Racing","Electronic Arts",0.38,0.52,0.01,0.25,1.16
1745,"Final Fantasy Tactics: The War of the Lions","PSP","2007","Role-Playing","Square Enix",0.45,0.25,0.3,0.16,1.16
1750,"LEGO Star Wars III: The Clone Wars","DS","2011","Action","LucasArts",0.66,0.39,0,0.11,1.16
1754,"Yu-Gi-Oh! The Sacred Cards (American and Others sales)","GBA","2002","Role-Playing","Konami Digital Entertainment",0.84,0.27,0,0.05,1.16
1757,"Medal of Honor Heroes 2","PSP","2007","Shooter","Electronic Arts",0.5,0.39,0.02,0.25,1.16
1761,"FIFA Soccer 10","PSP","2009","Sports","Electronic Arts",0.15,0.68,0.01,0.32,1.16
1772,"Qix","GB","1990","Puzzle","Nintendo",0.51,0.2,0.41,0.03,1.15
1775,"High School Musical 2: Work This Out!","DS","2008","Misc","Disney Interactive Studios",0.5,0.52,0,0.13,1.15
1783,"Pokemon Rumble Blast","3DS","2011","Action","Nintendo",0.47,0.26,0.35,0.07,1.14
1796,"Super R.C. Pro-Am","GB","1991","Racing","Nintendo",0.58,0.37,0.15,0.04,1.14
1798,"LEGO Star Wars: The Video Game","GBA","2005","Action","Eidos Interactive",0.82,0.3,0,0.02,1.14
1805,"LEGO Star Wars III: The Clone Wars","3DS","2011","Action","LucasArts",0.61,0.43,0,0.09,1.13
1807,"Cars","GBA","2006","Racing","THQ",0.81,0.3,0,0.02,1.13
1808,"Fantasy Life","3DS","2012","Role-Playing","Nintendo",0.33,0.37,0.37,0.06,1.13
1816,"Pokémon Mystery Dungeon: Red Rescue Team (US weekly sales)","GBA","2005","Role-Playing","Nintendo",0.81,0.3,0,0.02,1.13
1827,"SOCOM: U.S. Navy SEALs Fireteam Bravo","PSP","2005","Shooter","Sony Computer Entertainment",1.03,0,0.01,0.08,1.12
1847,"Lumines: Puzzle Fusion","PSP","2004","Puzzle","Ubisoft",0.52,0.35,0,0.23,1.11
1852,"The Legend of Zelda: Tri Force Heroes","3DS","2015","Action","Nintendo",0.52,0.33,0.17,0.08,1.1
1856,"Petz Dogz 2","DS","2007","Simulation","Ubisoft",0.47,0.52,0,0.12,1.1
1858,"Yu-Gi-Oh! Duel Monsters II: Dark Duel Stories","GB","1999","Strategy","Konami Digital Entertainment",0,0,1.1,0,1.1
1860,"The Final Fantasy Legend","GB","1989","Role-Playing","SquareSoft",0,0,1.1,0,1.1
1869,"Untold Legends: Brotherhood of the Blade","PSP","2005","Role-Playing","Activision",0.54,0.33,0.01,0.22,1.1
1872,"Star Wars: The Force Unleashed","PSP","2008","Action","LucasArts",0.43,0.41,0,0.25,1.09
1873,"Imagine: Babysitters","DS","2008","Simulation","Ubisoft",0.63,0.36,0,0.1,1.09
1874,"The Simpsons Game","PSP","2007","Action","Electronic Arts",0.24,0.55,0,0.31,1.09
1877,"Dragon Ball Z: The Legacy of Goku II","GBA","2003","Role-Playing","Atari",0.78,0.29,0,0.02,1.09
1881,"Namco Museum Battle Collection","PSP","2005","Misc","Sony Computer Entertainment",0.75,0.18,0,0.16,1.09
1882,"LEGO Star Wars II: The Original Trilogy","DS","2006","Action","LucasArts",0.96,0.04,0,0.08,1.09
1890,"Sonic & Sega All-Stars Racing","DS","2010","Racing","Sega",0.44,0.54,0,0.11,1.09
1901,"MySims Agents","DS","2009","Adventure","Electronic Arts",0.55,0.43,0,0.11,1.08
1904,"Grand Theft Auto: Chinatown Wars","PSP","2009","Action","Take-Two Interactive",0.28,0.5,0.03,0.28,1.08
1912,"Spore Creatures","DS","2008","Simulation","Electronic Arts",0.67,0.3,0,0.11,1.08
1914,"Dragon Ball Z: Taiketsu","GBA","2003","Fighting","Atari",0.77,0.29,0,0.02,1.08
1915,"Disney's Lilo & Stitch","GBA","2002","Platform","Ubisoft",0.77,0.29,0,0.02,1.08
1922,"Imagine: Fashion Designer New York","DS","2008","Simulation","Ubisoft",0.65,0.32,0,0.1,1.07
1929,"Super Princess Peach","DS","2005","Platform","Nintendo",0.72,0.06,0.21,0.07,1.07
1934,"World Tour Soccer","PSP","2005","Sports","Sony Computer Entertainment",0.1,0.63,0,0.34,1.07
1943,"Junior Brain Trainer","DS","2008","Misc","GSP",0.23,0.74,0,0.1,1.06
1946,"Call of Duty 4: Modern Warfare","DS","2007","Shooter","Activision",0.96,0.02,0.01,0.08,1.06
1958,"Dora the Explorer: Dora Saves the Mermaids","DS","2007","Platform","Take-Two Interactive",0.97,0.01,0,0.08,1.06
1961,"Spider-Man 2","GBA","2004","Action","Activision",0.76,0.28,0,0.02,1.06
1965,"Apollo Justice: Ace Attorney","DS","2007","Adventure","Capcom",0.32,0.06,0.64,0.04,1.06
1968,"SOCOM: U.S. Navy SEALs Fireteam Bravo 2","PSP","2006","Shooter","Sony Computer Entertainment",0.81,0.11,0,0.13,1.05
1982,"Imagine: Animal Doctor","DS","2007","Simulation","Ubisoft",0.45,0.49,0,0.11,1.05
1988,"Pokemon Conquest","DS","2012","Role-Playing","Nintendo",0.58,0.06,0.37,0.04,1.05
1994,"Disney Tangled","DS","2010","Action","Disney Interactive Studios",0.58,0.37,0,0.09,1.04
1997,"Disney Fairies: Tinker Bell and the Lost Treasure","DS","2009","Adventure","Disney Interactive Studios",0.57,0.35,0.02,0.1,1.04
2002,"F-Zero: Maximum Velocity","GBA","2001","Racing","Nintendo",0.39,0.16,0.37,0.12,1.04
2008,"Kirby: Mass Attack","DS","2011","Platform","Nintendo",0.52,0.06,0.41,0.05,1.04
2010,"ZhuZhu Pets","DS","2010","Simulation","Activision",0.68,0.27,0,0.09,1.04
2012,"MotorStorm: Arctic Edge","PSP","2009","Racing","Sony Computer Entertainment",0.16,0.58,0,0.3,1.04
2013,"WipEout Pure","PSP","2005","Racing","Sony Computer Entertainment",0.47,0.34,0,0.22,1.04
2021,"Donkey Kong Land III","GB","N/A","Platform","Nintendo",0.68,0.31,0,0.04,1.03
2033,"Petz: Catz 2","DS","2007","Simulation","Ubisoft",0.51,0.4,0,0.11,1.02
2045,"God of War: Ghost of Sparta","PSP","2010","Action","Sony Computer Entertainment",0.41,0.36,0.03,0.21,1.01
2046,"Sonic Generations","3DS","2011","Platform","Sega",0.44,0.46,0.01,0.09,1.01
2051,"Oshare Majo Love and Berry: DS Collection","DS","2006","Misc","Sega",0,0,1.01,0,1.01
2064,"Game & Watch Gallery","GB","1997","Misc","Nintendo",0.63,0.25,0.09,0.03,1
2072,"Killzone: Mercenary","PSV","2013","Shooter","Sony Computer Entertainment Europe",0.25,0.49,0.04,0.22,1
2075,"Zoo Tycoon DS","DS","2005","Strategy","THQ",0.86,0.04,0.01,0.08,1
2081,"Puzzler Collection","DS","2008","Puzzle","Ubisoft",0.17,0.78,0,0.04,1
2084,"Phoenix Wright: Ace Attorney","DS","2005","Adventure","Capcom",0.49,0.07,0.39,0.05,0.99
2087,"Littlest Pet Shop: Winter","DS","2008","Simulation","Electronic Arts",0.59,0.31,0,0.1,0.99
2090,"Ace Combat X: Skies of Deception","PSP","2006","Simulation","Namco Bandai Games",0.37,0.31,0.12,0.19,0.99
2098,"Midnight Club: LA Remix","PSP","2008","Racing","Take-Two Interactive",0.52,0.28,0,0.19,0.99
2106,"Cars","DS","2006","Racing","THQ",0.85,0.05,0,0.08,0.98
2107,"Pro Evolution Soccer 2008","PSP","2008","Sports","Konami Digital Entertainment",0.02,0.53,0.19,0.25,0.98
2111,"Mario Party Advance","GBA","2005","Misc","Nintendo",0.5,0.19,0.28,0.02,0.98
2117,"Kingdom Hearts Re:coded","DS","2010","Role-Playing","Square Enix",0.56,0.1,0.27,0.05,0.98
2128,"Tamagotchi Connection: Corner Shop 2","DS","2006","Simulation","Namco Bandai Games",0.09,0.02,0.86,0.01,0.98
2135,"Fire Emblem","GBA","2003","Strategy","Nintendo",0.49,0.18,0.29,0.01,0.97
2148,"Final Fantasy X / X-2 HD Remaster","PSV","2013","Role-Playing","Square Enix",0.21,0.31,0.28,0.16,0.97
2150,"The Sims 2","DS","2005","Simulation","Electronic Arts",0.82,0.07,0,0.07,0.96
2155,"Monster High: Ghoul Spirit","DS","2011","Misc","THQ",0.72,0.17,0,0.07,0.96
2157,"LEGO Pirates of the Caribbean: The Video Game","DS","2011","Action","Disney Interactive Studios",0.37,0.49,0,0.1,0.96
2158,"Gangs of London","PSP","2006","Adventure","Sony Computer Entertainment",0.3,0.44,0,0.22,0.96
2164,"Dragon Quest Monsters: Terry's Wonderland 3D","3DS","2012","Role-Playing","Square Enix",0,0,0.96,0,0.96
2165,"My Weight Loss Coach","DS","2008","Sports","Ubisoft",0.3,0.54,0,0.11,0.96
2167,"Mega Man Star Force Dragon / Leo / Pegasus","DS","2006","Action","Capcom",0.39,0,0.53,0.03,0.96
2171,"PilotWings Resort","3DS","2011","Simulation","Nintendo",0.4,0.36,0.13,0.07,0.96
2180,"Ben 10: Alien Force","DS","2008","Action","Koch Media",0.65,0.22,0,0.09,0.95
2185,"Yu-Gi-Oh! Worldwide Edition: Stairway to the Destined Duel","GBA","2003","Misc","Konami Digital Entertainment",0.68,0.25,0,0.02,0.95
2199,"Star Fox 64 3D","3DS","2011","Shooter","Nintendo",0.48,0.27,0.13,0.07,0.94
2206,"Mario Tennis Open","3DS","2012","Sports","Nintendo",0.26,0.29,0.33,0.05,0.94
2217,"Phantasy Star Portable","PSP","2008","Role-Playing","Sega",0.19,0.06,0.63,0.05,0.94
2224,"Bentley's Hackpack","GBA","2005","Misc","N/A",0.67,0.25,0,0.02,0.93
2232,"Build-A-Bear Workshop","DS","2007","Simulation","Game Factory",0.85,0.01,0,0.07,0.93
2233,"Crash City Mayhem","GBA","2004","Racing","THQ",0.67,0.25,0,0.02,0.93
2238,"Teenage Mutant Ninja Turtles","GBA","2003","Action","Unknown",0.67,0.25,0,0.02,0.93
2243,"Inazuma Eleven 3","DS","2010","Role-Playing","Level 5",0,0,0.93,0,0.93
2254,"SpongeBob SquarePants: The Yellow Avenger","PSP","2006","Action","THQ",0.55,0.21,0,0.16,0.92
2263,"Disney Magical World","3DS","2013","Adventure","Nintendo",0.16,0.2,0.53,0.03,0.92
2279,"Harvest Moon 3D: A New Beginning","3DS","2012","Action","Marvelous Entertainment",0.41,0.17,0.29,0.05,0.91
2290,"Call of Duty: World at War","DS","2008","Shooter","Activision",0.57,0.26,0,0.08,0.91
2305,"TouchMaster 2","DS","2008","Puzzle","Midway Games",0.3,0.49,0,0.1,0.9
2310,"Resistance: Retribution","PSP","2009","Shooter","Sony Computer Entertainment",0.27,0.36,0.05,0.22,0.9
2312,"Star Wars: The Force Unleashed","DS","2008","Action","LucasArts",0.51,0.29,0,0.09,0.9
2320,"Fossil Fighters","DS","2008","Role-Playing","Nintendo",0.84,0,0,0.06,0.9
2326,"Madagascar","GBA","2005","Platform","Activision",0.62,0.24,0,0.03,0.89
2328,"Killzone: Liberation","PSP","2006","Shooter","Sony Computer Entertainment",0.44,0.28,0,0.18,0.89
2332,"Castlevania: Circle of the Moon","GBA","2001","Platform","Konami Digital Entertainment",0.6,0.22,0.05,0.02,0.89
2333,"Sonic Chronicles: The Dark Brotherhood","DS","2008","Role-Playing","Sega",0.51,0.29,0.01,0.09,0.89
2335,"Classic NES Series: The Legend of Zelda","GBA","2004","Adventure","Nintendo",0.46,0.17,0.24,0.02,0.89
2337,"Fire Emblem: The Sacred Stones","GBA","2004","Strategy","Nintendo",0.42,0.16,0.3,0.02,0.89
2338,"Pokemon Card GB2: Here Comes Team GR!","GB","2001","Strategy","Nintendo",0,0,0.89,0,0.89
2345,"Dissidia 012: Duodecim Final Fantasy","PSP","2011","Fighting","Square Enix",0.21,0.13,0.46,0.08,0.89
2346,"LEGO Marvel Super Heroes","3DS","2013","Action","Warner Bros. Interactive Entertainment",0.42,0.36,0.04,0.07,0.89
2360,"Peppa Pig: The Game","DS","2008","Misc","Pinnacle",0,0.82,0,0.06,0.88
2364,"Resident Evil: Revelations","3DS","2012","Action","Capcom",0.3,0.22,0.3,0.05,0.88
2370,"Metal Gear Ac!d","PSP","2004","Strategy","Konami Digital Entertainment",0.32,0.26,0.12,0.17,0.88
2375,"Phantasy Star Portable 2","PSP","2009","Role-Playing","Sega",0.08,0.11,0.62,0.06,0.88
2397,"Buzz! Master Quiz","PSP","2008","Misc","Sony Computer Entertainment",0.2,0.44,0,0.23,0.87
2400,"Wizards of Waverly Place","DS","2009","Misc","Disney Interactive Studios",0.59,0.2,0,0.08,0.87
2401,"Scooby-Doo! First Frights","DS","2009","Action","Warner Bros. Interactive Entertainment",0.63,0.17,0,0.07,0.87
2405,"Lemmings","PSP","2006","Puzzle","Sony Computer Entertainment",0.12,0.52,0,0.23,0.87
2411,"Monster Strike 3DS","3DS","2015","Action","mixi, Inc",0,0,0.86,0,0.86
2413,"Winning Eleven: Pro Evolution Soccer 2007","PSP","2006","Sports","Konami Digital Entertainment",0.01,0.72,0.12,0.01,0.86
2416,"The World Ends With You","DS","2007","Role-Playing","Square Enix",0.54,0.06,0.21,0.05,0.86
2419,"Dragon Quest VIII: Journey of the Cursed King","3DS","2015","Role-Playing","Square Enix",0,0,0.86,0,0.86
2425,"The Legendary Starfy","DS","2008","Platform","Nintendo",0.61,0,0.2,0.05,0.86
2431,"FIFA Soccer 08","DS","2007","Sports","Electronic Arts",0.1,0.65,0,0.11,0.85
2442,"Harry Potter and the Order of the Phoenix","DS","2007","Action","Electronic Arts",0.28,0.47,0,0.1,0.85
2444,"Burnout Legends","PSP","2005","Racing","Electronic Arts",0.7,0.06,0,0.09,0.85
2450,"Kirby: Planet Robobot","3DS","2016","Action","Nintendo",0.26,0.1,0.44,0.04,0.85
2456,"Golden Sun: Dark Dawn","DS","2010","Role-Playing","Nintendo",0.56,0.11,0.13,0.05,0.84
2462,"Petz Dogz Fashion","DS","2008","Simulation","Ubisoft",0.46,0.3,0,0.09,0.84
2476,"Metroid: Zero Mission","GBA","2004","Adventure","Nintendo",0.6,0.22,0,0.01,0.84
2477,"FIFA 15","PSV","2014","Sports","Electronic Arts",0.13,0.48,0.04,0.19,0.84
2485,"Battle of Giants: Dinosaurs","DS","2008","Strategy","Ubisoft",0.38,0.37,0,0.09,0.83
2486,"Madden NFL 07","PSP","N/A","Sports","Unknown",0.77,0.03,0,0.04,0.83
2487,"Lizzie McGuire 2: Lizzie Diaries","GBA","2004","Action","Disney Interactive Studios",0.6,0.22,0,0.01,0.83
2488,"Borderlands 2","PSV","2014","Shooter","Take-Two Interactive",0.43,0.21,0.01,0.19,0.83
2492,"Yu-Gi-Oh! Dark Duel Stories","GB","2000","Misc","Konami Digital Entertainment",0,0,0.83,0,0.83
2500,"I Spy: Fun House","DS","2007","Puzzle","Scholastic Inc.",0.77,0,0,0.06,0.83
2508,"Tony Hawk's Underground 2 Remix","PSP","2005","Sports","Activision",0.46,0.21,0,0.15,0.82
2519,"MediEvil: Resurrection","PSP","2005","Adventure","Sony Computer Entertainment",0.19,0.41,0,0.22,0.82
2521,"Tales of the Abyss","3DS","2011","Role-Playing","Namco Bandai Games",0.42,0.19,0.14,0.06,0.82
2527,"Imagine: Rock Star","DS","2008","Simulation","Ubisoft",0.4,0.33,0,0.09,0.82
2533,"Dragon Warrior III","GB","2000","Role-Playing","Enix Corporation",0,0,0.81,0,0.81
2534,"Disney's The Little Mermaid: Ariel's Undersea Adventure","DS","2006","Action","Disney Interactive Studios",0.73,0.03,0,0.06,0.81
2537,"Patapon","PSP","2007","Misc","Sony Computer Entertainment",0.33,0.25,0.07,0.17,0.81
2546,"Final Fantasy Type-0","PSP","2011","Role-Playing","Unknown",0,0,0.81,0,0.81
2554,"Professor Layton vs Phoenix Wright: Ace Attorney","3DS","2012","Puzzle","Level 5",0.2,0.26,0.3,0.04,0.81
2572,"The Sims 2: Pets","PSP","2006","Simulation","Electronic Arts",0.19,0.39,0,0.22,0.8
2575,"Pro Evolution Soccer 2010","PSP","2009","Sports","Konami Digital Entertainment",0.09,0.33,0.2,0.18,0.8
2581,"The Sims 2: Castaway","PSP","2007","Simulation","Electronic Arts",0.08,0.46,0,0.25,0.8
2586,"Rayman Raving Rabbids 2","DS","2007","Misc","Ubisoft",0.73,0.01,0,0.06,0.8
2588,"PES 2009: Pro Evolution Soccer","PSP","N/A","Sports","Konami Digital Entertainment",0.04,0.33,0.26,0.17,0.8
2597,"pro evolution soccer 2011","PSP","2010","Sports","Konami Digital Entertainment",0.05,0.3,0.29,0.16,0.79
2604,"Final Fantasy Tactics A2: Grimoire of the Rift","DS","2007","Role-Playing","Square Enix",0.42,0.03,0.3,0.04,0.79
2607,"Invizimals","PSP","2009","Strategy","Sony Computer Entertainment",0.17,0.51,0,0.11,0.79
2610,"Star Wars The Clone Wars: Jedi Alliance","DS","2008","Action","LucasArts",0.62,0.11,0,0.07,0.79
2616,"Dragon Quest Monsters 2","3DS","2014","Role-Playing","Square Enix",0,0,0.79,0,0.79
2619,"Drawn to Life","DS","2007","Action","THQ",0.71,0.02,0,0.06,0.79
2626,"Personal Trainer: Walking","DS","2008","Sports","Nintendo",0.22,0.32,0.17,0.07,0.79
2629,"Professor Layton and the Azran Legacy","3DS","2013","Puzzle","Nintendo",0,0.48,0.25,0.06,0.78
2633,"Secret Agent Barbie: Royal Jewels Mission","GBA","2002","Platform","Vivendi Games",0.56,0.21,0,0.01,0.78
2634,"Metroid Prime Hunters","DS","2006","Shooter","Nintendo",0.58,0.04,0.11,0.06,0.78
